customer_id,churn,churn_label,churn_probability,churn_prediction,prediction_label,risk_level,recency,frequency,monetary,avg_basket,n_distinct_products,tenure_days,n_cancellations,cancellation_rate,segment_rfm,kmeans_cluster
15365.0,0,Actif,0.31436659619248186,0,Va rester,3 - Risque faible,124,7,2451.42,350.2,87,482,0,0.0,Fidèles,2
15580.0,1,Churné,0.3127478824114676,0,Va rester,3 - Risque faible,185,8,1381.19,172.65,150,479,6,0.75,Fidèles,3
13421.0,0,Actif,0.22351066625383403,0,Va rester,3 - Risque faible,99,7,3077.08,439.58,157,472,3,0.4286,Fidèles,3
14909.0,1,Churné,0.5475638491514166,1,Risque churn,2 - Risque moyen,246,3,1404.68,468.23,61,472,2,0.6667,Sur le point de Partir,2
16330.0,0,Actif,0.518873473995167,1,Risque churn,2 - Risque moyen,233,4,382.42,95.6,71,471,0,0.0,En danger,2
16544.0,1,Churné,0.6812557860663372,1,Risque churn,2 - Risque moyen,328,4,376.7,94.18,8,471,2,0.5,En danger,2
16860.0,1,Churné,0.5885802137758985,1,Risque churn,2 - Risque moyen,261,3,1610.62,536.87,35,471,1,0.3333,Sur le point de Partir,2
17442.0,0,Actif,0.14225413837578693,0,Va rester,3 - Risque faible,29,11,3186.57,289.69,145,471,6,0.5455,Champions,3
14989.0,1,Churné,0.9236267329046046,1,Risque churn,1 - Risque élevé,470,1,342.4,342.4,18,470,0,0.0,Perdus,2
16774.0,0,Actif,0.5208736435261888,1,Risque churn,2 - Risque moyen,232,4,932.93,233.23,60,470,0,0.0,En danger,2
14276.0,0,Actif,0.3162447358504172,0,Va rester,3 - Risque faible,98,5,1324.14,264.83,50,469,5,1.0,Fidèles,3
17426.0,0,Actif,0.21327734343706967,0,Va rester,3 - Risque faible,91,8,4234.39,529.3,151,469,3,0.375,Champions,3
12898.0,1,Churné,0.6707166803583423,1,Risque churn,2 - Risque moyen,272,2,310.96,155.48,27,468,0,0.0,Sur le point de Partir,2
17763.0,1,Churné,0.3526843568350287,0,Va rester,3 - Risque faible,72,4,86.15,21.54,11,468,1,0.25,Champions,2
18153.0,1,Churné,0.9240315307377304,1,Risque churn,1 - Risque élevé,468,1,246.22,246.22,17,468,0,0.0,Perdus,2
14686.0,1,Churné,0.3762225533696944,0,Va rester,3 - Risque faible,223,5,885.83,177.17,185,468,1,0.2,En danger,2
13957.0,1,Churné,0.5761134658102047,1,Risque churn,2 - Risque moyen,226,3,458.25,152.75,21,467,0,0.0,Sur le point de Partir,2
13662.0,0,Actif,0.16062130778082978,0,Va rester,3 - Risque faible,21,10,1885.29,188.53,109,467,4,0.4,Champions,3
12945.0,1,Churné,0.46079568960888895,0,Va rester,2 - Risque moyen,97,2,900.11,450.06,47,465,0,0.0,Besoin d'Attention,2
15673.0,0,Actif,0.15804739034113055,0,Va rester,3 - Risque faible,23,7,5319.5,759.93,147,464,1,0.1429,Champions,3
17358.0,1,Churné,0.29064685490267644,0,Va rester,3 - Risque faible,112,5,866.05,173.21,126,462,0,0.0,Fidèles,2
13240.0,0,Actif,0.2158072805754339,0,Va rester,3 - Risque faible,66,6,1517.28,252.88,147,461,1,0.1667,Champions,3
14770.0,1,Churné,0.16786064779789958,0,Va rester,3 - Risque faible,41,8,3637.64,454.71,152,461,1,0.125,Champions,3
17011.0,0,Actif,0.821671961981762,1,Risque churn,1 - Risque élevé,456,2,400.8,200.4,12,460,1,0.5,Perdus,2
13598.0,0,Actif,0.6315178184648913,1,Risque churn,2 - Risque moyen,304,4,609.42,152.35,46,460,0,0.0,En danger,2
14177.0,0,Actif,0.34723691571297227,0,Va rester,3 - Risque faible,190,9,1669.93,185.55,118,460,0,0.0,Fidèles,2
16913.0,1,Churné,0.42062255219932465,0,Va rester,2 - Risque moyen,99,3,423.91,141.3,18,460,0,0.0,Besoin d'Attention,2
15477.0,1,Churné,0.923044591541536,1,Risque churn,1 - Risque élevé,458,1,368.4,368.4,2,458,0,0.0,Perdus,2
14807.0,1,Churné,0.5902559306503754,1,Risque churn,2 - Risque moyen,199,2,519.29,259.65,37,458,0,0.0,Sur le point de Partir,2
18046.0,1,Churné,0.918278943889074,1,Risque churn,1 - Risque élevé,458,1,189.63,189.63,26,458,0,0.0,Perdus,2
15990.0,0,Actif,0.27940883268558336,0,Va rester,3 - Risque faible,96,6,1619.31,269.89,95,458,0,0.0,Fidèles,2
16939.0,1,Churné,0.6456349230631659,1,Risque churn,2 - Risque moyen,297,3,449.0,149.67,38,458,0,0.0,En danger,2
16283.0,0,Actif,0.11360293806075544,0,Va rester,3 - Risque faible,17,4,3110.82,777.7,312,458,2,0.5,Champions,3
14798.0,0,Actif,0.3642126946182657,0,Va rester,3 - Risque faible,119,6,626.25,104.38,26,457,1,0.1667,Fidèles,2
17359.0,1,Churné,0.9190370738709387,1,Risque churn,1 - Risque élevé,457,1,156.6,156.6,23,457,0,0.0,Perdus,2
14818.0,0,Actif,0.303867840643108,0,Va rester,3 - Risque faible,62,4,630.86,157.71,62,456,0,0.0,Champions,2
16947.0,1,Churné,0.2632950197370843,0,Va rester,3 - Risque faible,44,5,955.21,191.04,50,455,5,1.0,Champions,3
18148.0,1,Churné,0.9224526241279595,1,Risque churn,1 - Risque élevé,455,1,114.1,114.1,9,455,0,0.0,Perdus,2
14018.0,1,Churné,0.9185279266701105,1,Risque churn,1 - Risque élevé,454,1,367.15,367.15,13,454,0,0.0,Perdus,2
17190.0,0,Actif,0.17170182535835662,0,Va rester,3 - Risque faible,16,6,1493.3,248.88,144,453,0,0.0,Champions,3
14205.0,0,Actif,0.2447698781883319,0,Va rester,3 - Risque faible,73,8,2170.4,271.3,70,451,2,0.25,Champions,3
17158.0,0,Actif,0.2698285724330308,0,Va rester,3 - Risque faible,41,4,1411.58,352.9,61,451,1,0.25,Champions,2
17289.0,0,Actif,0.35956586926986384,0,Va rester,3 - Risque faible,185,6,1134.98,189.16,130,450,1,0.1667,Fidèles,2
13454.0,1,Churné,0.915567888614972,1,Risque churn,1 - Risque élevé,450,1,219.87,219.87,23,450,0,0.0,Perdus,2
17266.0,0,Actif,0.6896224172891671,1,Risque churn,2 - Risque moyen,308,2,207.09,103.55,43,449,0,0.0,Perdus,2
14924.0,1,Churné,0.3439518577168316,0,Va rester,3 - Risque faible,54,3,931.01,310.34,30,448,0,0.0,Potentiellement Fidèles,2
14060.0,0,Actif,0.11287611929270298,0,Va rester,3 - Risque faible,14,21,6335.76,301.7,72,447,1,0.0476,Champions,3
14745.0,0,Actif,0.2912139675698161,0,Va rester,3 - Risque faible,94,8,1592.15,199.02,43,446,5,0.625,Fidèles,3
17228.0,0,Actif,0.15323124899458448,0,Va rester,3 - Risque faible,16,9,1958.73,217.64,132,446,0,0.0,Champions,3
14315.0,0,Actif,0.3482671378529527,0,Va rester,3 - Risque faible,75,3,1247.09,415.7,46,443,1,0.3333,Potentiellement Fidèles,2
17479.0,1,Churné,0.9114658553839567,1,Risque churn,1 - Risque élevé,441,1,389.26,389.26,18,441,0,0.0,Perdus,2
13275.0,1,Churné,0.5709045303107897,1,Risque churn,2 - Risque moyen,192,2,241.66,120.83,48,441,0,0.0,Besoin d'Attention,2
14651.0,0,Actif,0.13959661048800232,0,Va rester,3 - Risque faible,20,8,1795.84,224.48,185,440,0,0.0,Champions,3
16303.0,0,Actif,0.3427513153982616,0,Va rester,3 - Risque faible,142,5,3394.82,678.96,82,440,1,0.2,Fidèles,2
16716.0,1,Churné,0.3963666814701994,0,Va rester,3 - Risque faible,75,3,2149.68,716.56,7,439,1,0.3333,Potentiellement Fidèles,2
17673.0,0,Actif,0.1746934139690213,0,Va rester,3 - Risque faible,75,9,3384.52,376.06,176,439,1,0.1111,Champions,3
18085.0,1,Churné,0.41002943880168885,0,Va rester,2 - Risque moyen,139,4,1645.75,411.44,42,437,0,0.0,Fidèles,2
16039.0,1,Churné,0.6139093514724341,1,Risque churn,2 - Risque moyen,232,2,456.4,228.2,27,437,1,0.5,Sur le point de Partir,2
13151.0,1,Churné,0.3099255784559228,0,Va rester,3 - Risque faible,104,3,2580.74,860.25,131,436,2,0.6667,Besoin d'Attention,2
16441.0,0,Actif,0.34338109936443584,0,Va rester,3 - Risque faible,100,4,864.23,216.06,60,436,1,0.25,Fidèles,2
13706.0,1,Churné,0.4813002580553327,0,Va rester,2 - Risque moyen,111,2,631.17,315.58,38,435,0,0.0,Besoin d'Attention,2
12918.0,1,Churné,0.6666544150208968,1,Risque churn,2 - Risque moyen,435,1,10953.5,10953.5,1,435,2,2.0,Perdus,3
14729.0,1,Churné,0.43219732133854427,0,Va rester,2 - Risque moyen,182,3,907.38,302.46,126,434,0,0.0,Besoin d'Attention,2
15447.0,1,Churné,0.4049300380865773,0,Va rester,2 - Risque moyen,139,5,492.88,98.58,27,434,1,0.2,Fidèles,2
13285.0,0,Actif,0.23401565399677854,0,Va rester,3 - Risque faible,35,4,1828.74,457.18,112,433,0,0.0,Champions,2
14013.0,0,Actif,0.37763997969016705,0,Va rester,3 - Risque faible,84,3,730.05,243.35,35,432,1,0.3333,Potentiellement Fidèles,2
15789.0,1,Churné,0.35205465638294137,0,Va rester,3 - Risque faible,167,6,1962.01,327.0,110,432,1,0.1667,Fidèles,2
16493.0,0,Actif,0.32888799026241494,0,Va rester,3 - Risque faible,94,5,1148.26,229.65,54,432,0,0.0,Fidèles,2
14074.0,1,Churné,0.9129779177948409,1,Risque churn,1 - Risque élevé,432,1,219.4,219.4,6,432,0,0.0,Perdus,2
16807.0,0,Actif,0.21092884358125977,0,Va rester,3 - Risque faible,24,5,1654.12,330.82,94,432,2,0.4,Champions,3
15289.0,0,Actif,0.3322693325335277,0,Va rester,3 - Risque faible,58,3,1028.76,342.92,45,430,1,0.3333,Potentiellement Fidèles,2
14378.0,1,Churné,0.9121698341049991,1,Risque churn,1 - Risque élevé,430,1,131.25,131.25,9,430,0,0.0,Perdus,2
17994.0,0,Actif,0.16679057755470922,0,Va rester,3 - Risque faible,82,9,1963.98,218.22,212,429,2,0.2222,Champions,3
15216.0,0,Actif,0.9039652460327166,1,Risque churn,1 - Risque élevé,427,1,389.49,389.49,22,427,0,0.0,Perdus,2
13803.0,1,Churné,0.3159308192265881,0,Va rester,3 - Risque faible,64,3,1338.91,446.3,73,427,1,0.3333,Potentiellement Fidèles,2
13059.0,1,Churné,0.16884785901615437,0,Va rester,3 - Risque faible,58,10,2303.17,230.32,155,427,2,0.2,Champions,3
16845.0,1,Churné,0.9061435317286274,1,Risque churn,1 - Risque élevé,427,1,253.88,253.88,20,427,0,0.0,Perdus,2
16377.0,1,Churné,0.45971582199492883,0,Va rester,2 - Risque moyen,76,2,1308.48,654.24,6,426,0,0.0,Potentiellement Fidèles,2
13939.0,0,Actif,0.34531140527565435,0,Va rester,3 - Risque faible,120,5,1176.91,235.38,62,421,3,0.6,Fidèles,2
13710.0,0,Actif,0.6420551355648123,1,Risque churn,2 - Risque moyen,232,2,329.04,164.52,7,421,0,0.0,Sur le point de Partir,2
13432.0,1,Churné,0.7079638340500547,1,Risque churn,1 - Risque élevé,380,2,439.1,219.55,98,421,0,0.0,Perdus,2
13632.0,0,Actif,0.2224223026028878,0,Va rester,3 - Risque faible,42,5,2139.91,427.98,110,420,1,0.2,Champions,2
17497.0,1,Churné,0.6087874887109312,1,Risque churn,2 - Risque moyen,199,2,287.25,143.63,7,419,0,0.0,Sur le point de Partir,2
14533.0,0,Actif,0.4172800368849944,0,Va rester,2 - Risque moyen,161,5,1950.15,390.03,32,419,2,0.4,Fidèles,2
15613.0,1,Churné,0.8979818904157479,1,Risque churn,1 - Risque élevé,419,1,433.72,433.72,27,419,0,0.0,Perdus,2
14114.0,1,Churné,0.2715198236864507,0,Va rester,3 - Risque faible,82,7,1364.09,194.87,72,415,0,0.0,Champions,0
15982.0,1,Churné,0.8905207971897801,1,Risque churn,1 - Risque élevé,414,1,324.51,324.51,45,414,0,0.0,Perdus,2
14998.0,0,Actif,0.3007858214431765,0,Va rester,3 - Risque faible,50,3,524.5,174.83,85,414,0,0.0,Potentiellement Fidèles,2
17039.0,1,Churné,0.8674651540767783,1,Risque churn,1 - Risque élevé,413,1,1954.99,1954.99,44,413,0,0.0,Perdus,2
16105.0,1,Churné,0.25060107768150236,0,Va rester,3 - Risque faible,57,5,2386.19,477.24,92,413,0,0.0,Champions,2
13388.0,0,Actif,0.8910779019493609,1,Risque churn,1 - Risque élevé,412,1,508.55,508.55,34,412,0,0.0,Perdus,2
13414.0,0,Actif,0.3758604538364277,0,Va rester,3 - Risque faible,105,4,1493.64,373.41,27,412,1,0.25,Fidèles,2
16094.0,0,Actif,0.18943189508343583,0,Va rester,3 - Risque faible,28,8,2869.43,358.68,81,411,8,1.0,Champions,3
17842.0,1,Churné,0.8971578458908843,1,Risque churn,1 - Risque élevé,411,1,430.69,430.69,18,411,0,0.0,Perdus,2
15972.0,1,Churné,0.5121409183902963,1,Risque churn,2 - Risque moyen,265,5,1810.27,362.05,104,409,0,0.0,En danger,2
17041.0,0,Actif,0.4377075542634364,0,Va rester,2 - Risque moyen,169,4,909.21,227.3,58,409,1,0.25,Fidèles,2
13286.0,1,Churné,0.8819868262990064,1,Risque churn,1 - Risque élevé,409,1,734.91,734.91,46,409,0,0.0,Perdus,2
17540.0,0,Actif,0.3838710783385899,0,Va rester,3 - Risque faible,125,5,1280.5,256.1,35,408,0,0.0,Fidèles,2
14812.0,1,Churné,0.8919096313578591,1,Risque churn,1 - Risque élevé,407,1,185.8,185.8,36,407,0,0.0,Perdus,2
17622.0,1,Churné,0.7674893858711068,1,Risque churn,1 - Risque élevé,406,2,1130.21,565.1,19,407,1,0.5,Perdus,2
15455.0,1,Churné,0.9046970281827489,1,Risque churn,1 - Risque élevé,406,1,38.25,38.25,2,406,0,0.0,Perdus,2
13461.0,0,Actif,0.5614470049052526,1,Risque churn,2 - Risque moyen,216,3,2715.0,905.0,25,406,2,0.6667,Sur le point de Partir,2
15600.0,1,Churné,0.5240505713630998,1,Risque churn,2 - Risque moyen,237,4,1199.31,299.83,55,402,1,0.25,En danger,2
12844.0,0,Actif,0.6236148675695247,1,Risque churn,2 - Risque moyen,251,2,322.64,161.32,43,402,0,0.0,Sur le point de Partir,2
13863.0,1,Churné,0.28161027337709926,0,Va rester,3 - Risque faible,56,4,1239.55,309.89,59,402,2,0.5,Champions,2
14999.0,1,Churné,0.8989711983754292,1,Risque churn,1 - Risque élevé,401,1,129.48,129.48,9,401,0,0.0,Perdus,2
15111.0,0,Actif,0.4745296185411624,0,Va rester,2 - Risque moyen,181,3,1451.89,483.96,60,401,0,0.0,Besoin d'Attention,2
14552.0,0,Actif,0.5213090860329098,1,Risque churn,2 - Risque moyen,189,2,346.21,173.1,80,401,0,0.0,Besoin d'Attention,2
17959.0,1,Churné,0.9011695122809468,1,Risque churn,1 - Risque élevé,401,1,140.75,140.75,2,401,0,0.0,Perdus,2
13655.0,0,Actif,0.25701015027988744,0,Va rester,3 - Risque faible,50,5,1731.19,346.24,73,400,2,0.4,Champions,2
16117.0,0,Actif,0.5657953832015266,1,Risque churn,2 - Risque moyen,211,2,422.19,211.1,46,400,1,0.5,Sur le point de Partir,2
17635.0,1,Churné,0.5305638679120626,1,Risque churn,2 - Risque moyen,233,3,1265.58,421.86,60,399,1,0.3333,Sur le point de Partir,2
17491.0,0,Actif,0.22878455259799713,0,Va rester,3 - Risque faible,69,10,3612.06,361.21,70,399,0,0.0,Champions,0
16384.0,0,Actif,0.3290793130139428,0,Va rester,3 - Risque faible,72,3,1183.55,394.52,71,399,0,0.0,Potentiellement Fidèles,2
15253.0,0,Actif,0.49048167868513187,0,Va rester,2 - Risque moyen,212,3,1136.89,378.96,58,395,3,1.0,Sur le point de Partir,2
15183.0,1,Churné,0.705241573827538,1,Risque churn,1 - Risque élevé,356,3,639.93,213.31,33,393,1,0.3333,En danger,2
16526.0,0,Actif,0.8872592377646846,1,Risque churn,1 - Risque élevé,393,1,426.85,426.85,20,393,0,0.0,Perdus,2
14437.0,1,Churné,0.4480884891887316,0,Va rester,2 - Risque moyen,174,5,958.84,191.77,34,392,1,0.2,Fidèles,2
13713.0,1,Churné,0.5149092447994886,1,Risque churn,2 - Risque moyen,217,3,743.26,247.75,70,392,0,0.0,Sur le point de Partir,2
13400.0,1,Churné,0.8722113784199749,1,Risque churn,1 - Risque élevé,391,1,310.83,310.83,23,391,1,1.0,Perdus,2
16632.0,1,Churné,0.6763101521747049,1,Risque churn,2 - Risque moyen,294,2,406.4,203.2,22,390,0,0.0,Perdus,2
15661.0,1,Churné,0.3529706457162962,0,Va rester,3 - Risque faible,126,8,1215.95,151.99,27,387,0,0.0,Fidèles,0
17077.0,1,Churné,0.8925823152603788,1,Risque churn,1 - Risque élevé,387,1,306.0,306.0,1,387,0,0.0,Perdus,2
13695.0,0,Actif,0.2795122822335547,0,Va rester,3 - Risque faible,22,5,552.08,110.42,14,386,0,0.0,Champions,0
16993.0,1,Churné,0.6377712156138778,1,Risque churn,2 - Risque moyen,272,2,1950.95,975.48,19,385,1,0.5,Sur le point de Partir,2
13220.0,0,Actif,0.31209326245476,0,Va rester,3 - Risque faible,28,3,1076.49,358.83,43,384,0,0.0,Potentiellement Fidèles,2
18197.0,1,Churné,0.8749915076239752,1,Risque churn,1 - Risque élevé,384,1,230.1,230.1,9,384,1,1.0,Perdus,2
12745.0,1,Churné,0.6794513320855468,1,Risque churn,2 - Risque moyen,295,2,723.85,361.92,20,383,0,0.0,Perdus,2
14283.0,1,Churné,0.5977506116555844,1,Risque churn,2 - Risque moyen,272,4,628.44,157.11,36,378,0,0.0,En danger,2
16564.0,1,Churné,0.8892790464439075,1,Risque churn,1 - Risque élevé,378,1,87.8,87.8,5,378,0,0.0,Perdus,2
16604.0,1,Churné,0.7440122519353964,1,Risque churn,1 - Risque élevé,371,2,432.45,216.23,10,377,1,0.5,Perdus,2
17785.0,0,Actif,0.6236161305381704,1,Risque churn,2 - Risque moyen,254,2,271.44,135.72,38,374,0,0.0,Sur le point de Partir,2
18060.0,1,Churné,0.5458897479763773,1,Risque churn,2 - Risque moyen,217,2,1185.46,592.73,74,373,0,0.0,Sur le point de Partir,2
16974.0,1,Churné,0.7263401052607366,1,Risque churn,1 - Risque élevé,331,2,365.5,182.75,5,373,0,0.0,Perdus,2
15900.0,0,Actif,0.5147178485212272,1,Risque churn,2 - Risque moyen,222,3,549.29,183.1,68,371,1,0.3333,Sur le point de Partir,2
13920.0,1,Churné,0.5002250595907708,1,Risque churn,2 - Risque moyen,240,4,1774.68,443.67,81,371,1,0.25,En danger,2
17499.0,1,Churné,0.40092443719965376,0,Va rester,2 - Risque moyen,98,2,1341.39,670.7,66,370,1,0.5,Besoin d'Attention,2
16234.0,1,Churné,0.6411663577650097,1,Risque churn,2 - Risque moyen,285,3,333.18,111.06,13,370,1,0.3333,En danger,2
15985.0,0,Actif,0.26578531248965964,0,Va rester,3 - Risque faible,45,6,2472.44,412.07,48,370,0,0.0,Champions,0
16218.0,0,Actif,0.18750969743294807,0,Va rester,3 - Risque faible,15,10,3084.05,308.41,68,370,5,0.5,Champions,3
15400.0,0,Actif,0.3740821760833136,0,Va rester,3 - Risque faible,87,4,932.2,233.05,13,369,0,0.0,Champions,0
13602.0,0,Actif,0.5180144518211556,1,Risque churn,2 - Risque moyen,190,3,596.28,198.76,29,369,0,0.0,Besoin d'Attention,2
16035.0,1,Churné,0.8764126575644577,1,Risque churn,1 - Risque élevé,369,1,217.73,217.73,21,369,0,0.0,Perdus,2
14902.0,0,Actif,0.55219998018759,1,Risque churn,2 - Risque moyen,204,2,702.96,351.48,34,362,1,0.5,Sur le point de Partir,2
15471.0,1,Churné,0.5268858698322041,1,Risque churn,2 - Risque moyen,189,2,847.08,423.54,67,359,0,0.0,Besoin d'Attention,2
18100.0,1,Churné,0.8630939649371466,1,Risque churn,1 - Risque élevé,359,1,451.56,451.56,30,359,0,0.0,Perdus,2
14180.0,0,Actif,0.10087834805335534,0,Va rester,3 - Risque faible,14,23,4855.2,211.1,108,357,9,0.3913,Champions,3
13065.0,1,Churné,0.4435438012755077,0,Va rester,2 - Risque moyen,182,5,1260.91,252.18,49,356,1,0.2,Fidèles,0
15207.0,1,Churné,0.558760308198222,1,Risque churn,2 - Risque moyen,225,3,683.92,227.97,19,356,2,0.6667,Sur le point de Partir,2
16547.0,1,Churné,0.8679966393934513,1,Risque churn,1 - Risque élevé,355,1,111.71,111.71,25,355,0,0.0,Perdus,2
17749.0,0,Actif,0.4072994435461719,0,Va rester,2 - Risque moyen,65,2,720.67,360.34,41,355,0,0.0,Potentiellement Fidèles,2
14255.0,1,Churné,0.8095085588824018,1,Risque churn,1 - Risque élevé,355,1,1000.63,1000.63,1,355,3,3.0,Perdus,2
13745.0,0,Actif,0.8424820030565892,1,Risque churn,1 - Risque élevé,355,1,477.32,477.32,31,355,1,1.0,Perdus,2
16622.0,1,Churné,0.8537742806461378,1,Risque churn,1 - Risque élevé,352,1,225.4,225.4,12,352,1,1.0,Perdus,2
16007.0,0,Actif,0.15544303302552323,0,Va rester,3 - Risque faible,24,4,1742.95,435.74,230,352,0,0.0,Champions,3
13277.0,0,Actif,0.5395294832883947,1,Risque churn,2 - Risque moyen,189,3,264.9,88.3,7,348,0,0.0,Besoin d'Attention,2
16155.0,1,Churné,0.4614496275522929,0,Va rester,2 - Risque moyen,190,5,796.9,159.38,45,348,1,0.2,Fidèles,0
14919.0,1,Churné,0.8650270893820176,1,Risque churn,1 - Risque élevé,348,1,359.35,359.35,13,348,0,0.0,Perdus,2
16503.0,0,Actif,0.14131210291871138,0,Va rester,3 - Risque faible,23,10,3275.8,327.58,157,345,2,0.2,Champions,3
14874.0,1,Churné,0.8692606416156958,1,Risque churn,1 - Risque élevé,344,1,116.18,116.18,6,344,0,0.0,Perdus,2
16680.0,0,Actif,0.7221189116245768,1,Risque churn,1 - Risque élevé,337,2,637.75,318.88,16,343,0,0.0,Perdus,2
16825.0,0,Actif,0.500240396862102,1,Risque churn,2 - Risque moyen,187,3,1051.71,350.57,32,343,0,0.0,Besoin d'Attention,2
15043.0,0,Actif,0.5729729323032515,1,Risque churn,2 - Risque moyen,272,5,2336.8,467.36,39,342,0,0.0,En danger,0
16733.0,1,Churné,0.8607094279557025,1,Risque churn,1 - Risque élevé,338,1,259.68,259.68,12,338,0,0.0,Perdus,2
17437.0,1,Churné,0.8399683280660877,1,Risque churn,1 - Risque élevé,338,1,373.17,373.17,52,338,0,0.0,Perdus,2
13859.0,1,Churné,0.49137599172016544,0,Va rester,2 - Risque moyen,135,2,515.86,257.93,34,338,0,0.0,Besoin d'Attention,2
18137.0,1,Churné,0.7340479748867631,1,Risque churn,1 - Risque élevé,360,2,145.99,73.0,26,360,0,0.0,Perdus,2
14615.0,1,Churné,0.48489510853660955,0,Va rester,2 - Risque moyen,203,5,951.76,190.35,40,357,1,0.2,En danger,0
14398.0,1,Churné,0.5562366015189174,1,Risque churn,2 - Risque moyen,210,2,707.79,353.9,50,336,0,0.0,Sur le point de Partir,2
17239.0,1,Churné,0.39842022485382017,0,Va rester,3 - Risque faible,121,4,1189.45,297.36,18,335,2,0.5,Fidèles,0
13292.0,0,Actif,0.3533304292051307,0,Va rester,3 - Risque faible,93,4,665.14,166.28,41,335,1,0.25,Fidèles,0
18217.0,0,Actif,0.6871376465174773,1,Risque churn,2 - Risque moyen,322,2,323.29,161.65,7,335,2,1.0,Perdus,2
14963.0,0,Actif,0.30471718975545875,0,Va rester,3 - Risque faible,188,7,1676.68,239.53,193,334,1,0.1429,Fidèles,3
17901.0,0,Actif,0.7177413768663111,1,Risque churn,1 - Risque élevé,330,2,149.7,74.85,3,330,0,0.0,Perdus,0
15127.0,0,Actif,0.8534374879309008,1,Risque churn,1 - Risque élevé,328,1,304.97,304.97,12,328,0,0.0,Perdus,2
16049.0,0,Actif,0.37433151979455087,0,Va rester,3 - Risque faible,184,3,787.89,262.63,175,325,0,0.0,Besoin d'Attention,0
14248.0,1,Churné,0.41822432793430725,0,Va rester,2 - Risque moyen,127,3,1032.95,344.32,41,324,0,0.0,Besoin d'Attention,0
17968.0,1,Churné,0.4226401392871181,0,Va rester,2 - Risque moyen,182,4,888.04,222.01,106,321,0,0.0,Fidèles,0
17470.0,0,Actif,0.18998956179571666,0,Va rester,3 - Risque faible,26,9,2302.91,255.88,89,317,0,0.0,Champions,0
16555.0,0,Actif,0.6136243600837796,1,Risque churn,2 - Risque moyen,314,4,1629.79,407.45,46,314,4,1.0,En danger,0
14236.0,0,Actif,0.4685800999497582,0,Va rester,2 - Risque moyen,181,4,1443.08,360.77,29,314,2,0.5,Fidèles,0
15431.0,1,Churné,0.8491807616272573,1,Risque churn,1 - Risque élevé,311,1,153.24,153.24,2,311,0,0.0,Perdus,2
14435.0,1,Churné,0.8490869833272944,1,Risque churn,1 - Risque élevé,310,1,90.42,90.42,3,310,0,0.0,Perdus,2
13161.0,1,Churné,0.480256070298642,0,Va rester,2 - Risque moyen,122,2,478.88,239.44,30,309,0,0.0,Besoin d'Attention,2
